neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction
inh_BPC,864691136923311076,inhibitory_BPC,BPC,30,6,651.0,25428.539716771127,0.054587292461551716,inf,3,0,3,0.0
inh_BPC,864691136923311076,inhibitory_BPC,BPC,31,6,624.0,46973.06640306124,0.10299526145061612,inf,3,1,2,0.3333333333333333
inh_BPC,864691136923311076,inhibitory_BPC,BPC,32,6,614.0,57628.94996557244,0.12738466471760715,inf,5,2,3,0.4
inh_BPC,864691136923311076,inhibitory_BPC,BPC,33,6,574.5185185185185,37796.07750632794,0.0863684930847562,inf,2,2,0,1.0
inh_BPC,864691136923311076,inhibitory_BPC,BPC,34,2,694.25,10544.229198980915,0.02191883769125494,96297.89838662105,3,1,2,0.3333333333333333
inh_BPC,864691136923311076,inhibitory_BPC,BPC,35,2,530.2857142857143,29178.098255305384,0.06940050745297881,105614.83291478328,15,14,1,0.9333333333333333
inh_BPC,864691136923311076,inhibitory_BPC,BPC,36,4,529.0416666666666,70187.05847287961,0.16713704903388912,117998.2326746014,15,10,5,0.6666666666666666
inh_BPC,864691136923311076,inhibitory_BPC,BPC,37,4,586.6153846153846,55275.90142871105,0.12500279874732348,110542.65415251712,21,13,8,0.6190476190476191
inh_BPC,864691136923311076,inhibitory_BPC,BPC,38,3,634.5,28172.472615994986,0.06125898258247626,115656.249294109,4,3,1,0.75
inh_BPC,864691136923311076,inhibitory_BPC,BPC,39,3,509.8125,45357.45801721129,0.11002822193805585,124248.74199471716,8,4,4,0.5
inh_BPC,864691136923311076,inhibitory_BPC,BPC,40,6,602.7407407407408,79445.82500250338,0.17724191468592088,inf,3,1,2,0.3333333333333333
inh_BPC,864691136923311076,inhibitory_BPC,BPC,41,6,569.6470588235294,22185.959128082686,0.05091384619140999,inf,0,0,0,
inh_BPC,864691136923311076,inhibitory_BPC,BPC,42,6,552.5454545454545,14337.985557523154,0.0334090987861163,inf,0,0,0,
inh_BPC,864691136923311076,inhibitory_BPC,BPC,43,6,486.0,11762.958247855126,0.02922530473188431,inf,3,1,2,0.3333333333333333
inh_BPC,864691136923311076,inhibitory_BPC,BPC,44,5,612.4545454545455,31118.505301969744,0.06887195718936208,102420.60983928376,9,4,5,0.4444444444444444
inh_BPC,864691136923311076,inhibitory_BPC,BPC,45,5,517.7777777777778,10664.140767032055,0.025669345347593887,92193.42757181491,3,2,1,0.6666666666666666
inh_BPC,864691136923311076,inhibitory_BPC,BPC,46,4,507.04761904761904,60876.858179254385,0.14807729901969915,160180.9146917337,8,6,2,0.75
inh_BPC,864691136923311076,inhibitory_BPC,BPC,47,4,517.6,20086.490375580393,0.048357913550779286,139785.73078989668,4,3,1,0.75
inh_BPC,864691136923311076,inhibitory_BPC,BPC,48,6,536.0,15968.08790491491,0.03777732020239141,inf,1,0,1,0.0
inh_BPC,864691136923311076,inhibitory_BPC,BPC,49,6,512.6666666666666,13903.154804524136,0.033632290486563694,inf,2,1,1,0.5
inh_BPC,864691136923311076,inhibitory_BPC,BPC,50,4,520.8666666666667,86140.47593198578,0.20673052696574565,105900.79277198773,20,13,7,0.65
inh_BPC,864691136923311076,inhibitory_BPC,BPC,51,4,680.0,24030.80238230405,0.05047478096872981,74845.95599714687,13,8,5,0.6153846153846154
inh_BPC,864691136923311076,inhibitory_BPC,BPC,52,6,762.5217391304348,33034.51436003213,0.06552430740529058,inf,9,3,6,0.3333333333333333
inh_BPC,864691136923311076,inhibitory_BPC,BPC,53,6,769.2173913043479,31500.0262109325,0.06220810832798279,inf,4,1,3,0.25
inh_BPC,864691136923311076,inhibitory_BPC,BPC,54,6,671.7446808510638,68874.12378511771,0.1455507997489932,inf,9,2,7,0.2222222222222222
inh_BPC,864691136923311076,inhibitory_BPC,BPC,55,6,615.7142857142857,7989.097014043249,0.01763472563671073,inf,1,0,1,0.0
