neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction
inh_MC,864691135273485073,inhibitory,MC,42,3,498.0851063829787,67782.52129041904,0.16635144153005132,95848.63472020133,10,8,2,0.8
inh_MC,864691135273485073,inhibitory,MC,43,4,589.2162162162163,109612.72900127238,0.24733425695149838,122750.19386385653,22,16,6,0.7272727272727273
inh_MC,864691135273485073,inhibitory,MC,44,4,477.80645161290323,43162.446243617385,0.10815352357632961,89525.05248502904,8,6,2,0.75
inh_MC,864691135273485073,inhibitory,MC,45,2,708.6666666666666,177608.8913766777,0.36543010951610977,126615.48817566223,66,34,32,0.5151515151515151
inh_MC,864691135273485073,inhibitory,MC,46,2,721.2888888888889,131281.54997085824,0.26773780701218947,103451.8174727525,47,32,15,0.6808510638297872
inh_MC,864691135273485073,inhibitory,MC,47,2,829.5714285714286,19454.141602151685,0.03699523641838878,50298.56466187196,11,9,2,0.8181818181818182
inh_MC,864691135273485073,inhibitory,MC,48,2,412.9032258064516,44303.53084397232,0.11941938461768786,62723.25928278228,5,4,1,0.8
inh_MC,864691135273485073,inhibitory,MC,49,2,666.0,75441.36577689653,0.16011538168373285,126249.01612501293,31,21,10,0.6774193548387096
inh_MC,864691135273485073,inhibitory,MC,50,2,621.7,56702.369506815856,0.12455793553051141,116879.51798997259,13,3,10,0.23076923076923078
inh_MC,864691135273485073,inhibitory,MC,51,4,638.258064516129,44300.36260654799,0.09604389248788445,113274.36960411852,21,18,3,0.8571428571428571
inh_MC,864691135273485073,inhibitory,MC,52,4,620.5714285714286,38847.564585796,0.08541389690411094,110547.97059374252,12,9,3,0.75
inh_MC,864691135273485073,inhibitory,MC,53,3,743.2,117114.53975432027,0.23529819349543635,118582.90534010794,54,33,21,0.6111111111111112
inh_MC,864691135273485073,inhibitory,MC,54,3,621.8181818181819,62789.30454724259,0.13791598068540403,91420.2877365691,39,22,17,0.5641025641025641
inh_MC,864691135273485073,inhibitory,MC,55,3,559.0,34535.859584955695,0.08000644866468201,118843.22215369549,7,6,1,0.8571428571428571
inh_MC,864691135273485073,inhibitory,MC,56,3,448.61538461538464,16656.736928615646,0.043073828299462866,109903.66082552547,5,3,2,0.6
inh_MC,864691135273485073,inhibitory,MC,57,6,558.5714285714286,8955.362100905715,0.020754124586370166,54542.86400707025,5,4,1,0.8
inh_MC,864691135273485073,inhibitory,MC,58,6,528.6415094339623,76348.08941973778,0.18187716253878633,88239.22766648629,35,26,9,0.7428571428571429
inh_MC,864691135273485073,inhibitory,MC,59,7,522.2307692307693,76083.30815304368,0.18235546657034427,97062.19913404496,35,23,12,0.6571428571428571
inh_MC,864691135273485073,inhibitory,MC,60,7,447.46153846153845,74833.31438414135,0.19376607952682473,96437.2022495938,30,21,9,0.7
inh_MC,864691135273485073,inhibitory,MC,61,3,686.4782608695652,136512.3539540071,0.2853771447769828,107753.69704934969,36,27,9,0.75
inh_MC,864691135273485073,inhibitory,MC,62,3,792.2,27193.380562142258,0.05291836394968143,53094.21035341728,8,5,3,0.625
inh_MC,864691135273485073,inhibitory,MC,63,4,536.3636363636364,14926.045588573252,0.03530008310861084,143574.17474045997,3,1,2,0.3333333333333333
inh_MC,864691135273485073,inhibitory,MC,64,4,489.1111111111111,9819.401470696139,0.02431878536379763,141020.8526815214,0,0,0,
inh_MC,864691135273485073,inhibitory,MC,65,3,605.8666666666667,43332.921164954576,0.09642509256474058,55705.964883969114,18,13,5,0.7222222222222222
inh_MC,864691135273485073,inhibitory,MC,66,3,356.0,24554.97260953732,0.07128121314269122,46316.990606260486,6,5,1,0.8333333333333334
inh_MC,864691135273485073,inhibitory,MC,67,2,600.72,111182.22475445124,0.24846197994898606,81567.92263201645,48,37,11,0.7708333333333334
inh_MC,864691135273485073,inhibitory,MC,68,2,633.5384615384615,75598.4821064268,0.1645080711113774,63776.05130800424,28,26,2,0.9285714285714286
inh_MC,864691135273485073,inhibitory,MC,69,4,434.0,34122.67484247481,0.08971371280620466,94433.76288768381,7,6,1,0.8571428571428571
inh_MC,864691135273485073,inhibitory,MC,70,4,374.57142857142856,7820.027613984162,0.022131028136744717,81282.43927343849,2,2,0,1.0
inh_MC,864691135273485073,inhibitory,MC,71,2,793.0,7528.286817939101,0.014642667155846523,37474.680732976136,7,6,1,0.8571428571428571
inh_MC,864691135273485073,inhibitory,MC,72,2,648.5581395348837,125679.12722957994,0.2703020418666038,96550.10093879656,62,46,16,0.7419354838709677
inh_MC,864691135273485073,inhibitory,MC,73,3,654.3809523809524,61614.46744922494,0.1319252730523431,72046.05786655816,21,17,4,0.8095238095238095
inh_MC,864691135273485073,inhibitory,MC,74,3,551.5238095238095,60138.69060084735,0.14025955684809246,71308.16944236937,21,16,5,0.7619047619047619
inh_MC,864691135273485073,inhibitory,MC,75,4,535.2549019607843,74156.74156031366,0.17556216966881552,112745.88207031396,39,31,8,0.7948717948717948
inh_MC,864691135273485073,inhibitory,MC,76,4,374.54545454545456,13848.02778366327,0.03919189727470991,82591.52518198878,8,5,3,0.625
inh_MC,864691135273485073,inhibitory,MC,77,2,676.85,58675.6226316235,0.12352990786802576,58582.03955203222,16,10,6,0.625
inh_MC,864691135273485073,inhibitory,MC,78,2,587.3157894736842,110857.98672758263,0.25054848223334036,84673.22160001178,33,24,9,0.7272727272727273
