neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction
exc_5PET,864691135884866160,excitatory,5PET,17,3,1090.7045454545455,128581.62519986581,0.21324849584473127,91110.29388922802,46,21,25,0.45652173913043476
exc_5PET,864691135884866160,excitatory,5PET,18,4,3582.0,1510.0420523945681,0.0013819326524640765,32094.660452375516,1,0,1,0.0
exc_5PET,864691135884866160,excitatory,5PET,19,4,1575.911111111111,64500.81804057006,0.08899384915465033,63590.04844646326,32,11,21,0.34375
exc_5PET,864691135884866160,excitatory,5PET,20,5,3430.5,4514.457536816916,0.004221701160950195,35106.91024698126,4,0,4,0.0
exc_5PET,864691135884866160,excitatory,5PET,21,5,1069.1052631578948,110907.64289504121,0.18578552282943442,88303.50292609341,32,12,20,0.375
exc_5PET,864691135884866160,excitatory,5PET,22,6,3344.0,7523.81001944055,0.007126319898434756,41126.04402510999,8,0,8,0.0
exc_5PET,864691135884866160,excitatory,5PET,23,6,1048.5925925925926,118740.26064380031,0.20084232143626615,96734.26933728988,48,19,29,0.3958333333333333
exc_5PET,864691135884866160,excitatory,5PET,24,7,3118.4,5940.604708458858,0.0058267364056011186,47858.2513890597,6,1,5,0.16666666666666666
exc_5PET,864691135884866160,excitatory,5PET,25,7,1160.0,95053.76400182792,0.15286249780480987,92414.83103574422,31,17,14,0.5483870967741935
exc_5PET,864691135884866160,excitatory,5PET,26,8,2700.0,9005.837849565629,0.009492986614260073,55331.47266807193,6,1,5,0.16666666666666666
exc_5PET,864691135884866160,excitatory,5PET,27,8,1573.142857142857,18505.502078402787,0.02555509022238014,60081.304782490515,7,0,7,0.0
exc_5PET,864691135884866160,excitatory,5PET,28,19,1367.4285714285713,8951.143154295829,0.01325826835639322,270974.4015866582,2,1,1,0.5
exc_5PET,864691135884866160,excitatory,5PET,29,19,734.0,2683.905469895112,0.005426000292516133,267840.7827444578,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,30,24,1612.3076923076924,17973.544697433324,0.024517173497548773,449425.3401689625,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,31,24,930.8,27486.13369102318,0.049345334193887945,454181.6346657574,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,32,5,920.0,65999.3486475226,0.11918081835055673,128840.1317905096,14,10,4,0.7142857142857143
