neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction
inh_BC_2,864691135135829529,inhibitory,BC,28,4,932.7407407407408,37976.625765356344,0.06810774934191224,50565.19083384353,10,1,9,0.1
inh_BC_2,864691135135829529,inhibitory,BC,29,2,674.8455284552846,182257.3414202321,0.38427618547394027,117870.91119110833,55,34,21,0.6181818181818182
inh_BC_2,864691135135829529,inhibitory,BC,30,2,648.0370370370371,158923.19999760573,0.3419385098547367,106203.84047979515,30,12,18,0.4
inh_BC_2,864691135135829529,inhibitory,BC,31,3,646.2352941176471,49468.50276257674,0.10658450110182571,155233.1959957637,4,2,2,0.5
inh_BC_2,864691135135829529,inhibitory,BC,32,3,619.1,57128.514347727876,0.12575728581585527,159063.20178833927,13,6,7,0.46153846153846156
inh_BC_2,864691135135829529,inhibitory,BC,33,5,645.2289156626506,122282.48870778324,0.26367441150281445,158665.63150719347,15,3,12,0.2
inh_BC_2,864691135135829529,inhibitory,BC,34,5,661.8285714285714,48881.90537891669,0.10407250245545989,121965.3398427602,23,9,14,0.391304347826087
inh_BC_2,864691135135829529,inhibitory,BC,35,4,624.0,67320.7557126222,0.147610521658912,213627.82523336317,10,4,6,0.4
inh_BC_2,864691135135829529,inhibitory,BC,36,4,455.5,8771.522345520847,0.02251082494931771,184353.2085498125,0,0,0,
inh_BC_2,864691135135829529,inhibitory,BC,37,4,694.8571428571429,7016.789791061126,0.01457979207136754,183475.84227258264,0,0,0,
inh_BC_2,864691135135829529,inhibitory,BC,38,4,542.1463414634146,59865.04293904565,0.14082367056613468,112724.19512252498,7,3,4,0.42857142857142855
inh_BC_2,864691135135829529,inhibitory,BC,39,4,536.1818181818181,13944.767110841885,0.03298495161937561,89764.0572084231,1,1,0,1.0
inh_BC_2,864691135135829529,inhibitory,BC,40,4,607.8974358974359,56695.66227070721,0.1259491683904792,156700.33249760992,12,10,2,0.8333333333333334
inh_BC_2,864691135135829529,inhibitory,BC,41,4,414.2857142857143,7738.10267581472,0.02082308809330502,132221.55270016368,0,0,0,
inh_BC_2,864691135135829529,inhibitory,BC,42,3,552.8148148148148,78562.65441838726,0.18301510673127433,125946.14295237046,14,5,9,0.35714285714285715
inh_BC_2,864691135135829529,inhibitory,BC,43,3,567.7209302325581,61339.855662431466,0.14100545822561608,117334.74357439255,6,4,2,0.6666666666666666
inh_BC_2,864691135135829529,inhibitory,BC,44,2,834.4363636363636,81177.13553518389,0.15392095133411993,88673.94942266386,14,4,10,0.2857142857142857
inh_BC_2,864691135135829529,inhibitory,BC,45,2,646.0370370370371,159254.2042869072,0.3431806761031043,127712.48379852551,41,20,21,0.4878048780487805
inh_BC_2,864691135135829529,inhibitory,BC,46,2,860.1428571428571,61354.25817210341,0.1145829616157989,50279.18126324707,30,13,17,0.43333333333333335
inh_BC_2,864691135135829529,inhibitory,BC,47,2,1242.6666666666667,1553.5623858920114,0.0024138595694135423,20378.833370141365,0,0,0,
inh_BC_2,864691135135829529,inhibitory,BC,48,5,577.6,20738.126193724314,0.047262484501717744,129571.10540507977,0,0,0,
inh_BC_2,864691135135829529,inhibitory,BC,49,5,736.0,15191.303390200443,0.030670210552345395,126797.69400331784,2,1,1,0.5
inh_BC_2,864691135135829529,inhibitory,BC,50,3,637.1868131868132,134100.50228760365,0.290976316797107,141498.06908429414,34,24,10,0.7058823529411765
inh_BC_2,864691135135829529,inhibitory,BC,51,3,692.8421052631579,53904.68342176399,0.11216826202922599,101400.15965137433,20,14,6,0.7
inh_BC_2,864691135135829529,inhibitory,BC,52,3,656.253164556962,116580.26222308111,0.24925848432956563,187552.64830179635,8,3,5,0.375
inh_BC_2,864691135135829529,inhibitory,BC,53,3,597.0526315789474,53672.22446118231,0.12031060592114762,156098.62942084696,8,4,4,0.5
inh_BC_2,864691135135829529,inhibitory,BC,54,2,727.5643564356436,150096.42973241516,0.30478618788910167,172625.21425893146,16,5,11,0.3125
inh_BC_2,864691135135829529,inhibitory,BC,55,2,727.3535353535353,146122.3812342513,0.2967594730515236,170638.19000984955,20,9,11,0.45
inh_BC_2,864691135135829529,inhibitory,BC,56,3,646.7,118016.56344659021,0.25418631262631813,139964.59207259386,35,24,11,0.6857142857142857
inh_BC_2,864691135135829529,inhibitory,BC,57,3,522.9090909090909,13185.512668211555,0.03158235795919091,87549.06668340456,6,3,3,0.5
inh_BC_2,864691135135829529,inhibitory,BC,58,4,840.6666666666666,7527.9485764747005,0.014220843510106851,98002.63113244553,3,2,1,0.6666666666666666
inh_BC_2,864691135135829529,inhibitory,BC,59,4,625.7647058823529,72762.06752916439,0.1593162685898687,130619.69060879038,6,2,4,0.3333333333333333
inh_BC_2,864691135135829529,inhibitory,BC,60,5,687.0212765957447,68708.89990956952,0.1435782081241436,136121.05537546764,9,6,3,0.6666666666666666
inh_BC_2,864691135135829529,inhibitory,BC,61,5,596.6666666666666,37855.276834272816,0.08488308705532473,120694.24383781927,3,1,2,0.3333333333333333
inh_BC_2,864691135135829529,inhibitory,BC,62,3,856.6792452830189,78165.98949074118,0.14627473991428702,60238.60930845796,27,14,13,0.5185185185185185
inh_BC_2,864691135135829529,inhibitory,BC,63,3,725.7391304347826,134635.89852974142,0.2737355673845778,88473.56382795807,36,20,16,0.5555555555555556
inh_BC_2,864691135135829529,inhibitory,BC,64,2,995.5714285714286,19327.307121027476,0.03355025017888401,29179.266326138357,8,3,5,0.375
inh_BC_2,864691135135829529,inhibitory,BC,65,2,912.5185185185185,37511.75234080489,0.06801538119888301,38271.48893602706,15,5,10,0.3333333333333333
inh_BC_2,864691135135829529,inhibitory,BC,66,3,731.6851851851852,160346.83995091694,0.32468251543407256,109840.03008933805,23,14,9,0.6086956521739131
inh_BC_2,864691135135829529,inhibitory,BC,67,3,636.8163265306123,70535.38372764907,0.15309484453905917,64934.30197770412,11,5,6,0.45454545454545453
inh_BC_2,864691135135829529,inhibitory,BC,68,3,686.6434782608695,169570.1902665531,0.3544414341048632,123628.01501992864,42,23,19,0.5476190476190477
inh_BC_2,864691135135829529,inhibitory,BC,69,3,655.9298245614035,167886.61274918416,0.35904427408224004,122786.22626124417,35,13,22,0.37142857142857144
inh_BC_2,864691135135829529,inhibitory,BC,70,4,656.4117647058823,150928.55103397107,0.3226590508633439,135482.18020161107,22,12,10,0.5454545454545454
inh_BC_2,864691135135829529,inhibitory,BC,71,4,635.1578947368421,110343.18654271465,0.23980890092000115,115189.49795598286,38,20,18,0.5263157894736842
inh_BC_2,864691135135829529,inhibitory,BC,72,4,741.2307692307693,18120.070142601646,0.036453881907371366,108381.63912512937,3,1,2,0.3333333333333333
inh_BC_2,864691135135829529,inhibitory,BC,73,4,505.0,9008.966985591367,0.021957856053363874,103826.08754662423,2,1,1,0.5
inh_BC_2,864691135135829529,inhibitory,BC,74,4,465.7142857142857,7644.656638583327,0.019402550885030134,103143.9323731202,2,1,1,0.5
inh_BC_2,864691135135829529,inhibitory,BC,75,3,595.5555555555555,24685.02257731333,0.05540296608651994,260015.9404137957,1,0,1,0.0
inh_BC_2,864691135135829529,inhibitory,BC,76,3,494.0,7838.577166925361,0.019316764760717895,251592.7177086017,0,0,0,
inh_BC_2,864691135135829529,inhibitory,BC,77,5,549.6296296296297,38666.865662679484,0.09033676381842241,136775.10702776993,10,5,5,0.5
inh_BC_2,864691135135829529,inhibitory,BC,78,5,451.5,9152.523919423624,0.023592427144648737,122017.93615614201,1,0,1,0.0
inh_BC_2,864691135135829529,inhibitory,BC,79,5,430.2857142857143,7642.081579414151,0.020178730174595007,121262.71498613726,0,0,0,
inh_BC_2,864691135135829529,inhibitory,BC,80,2,998.7272727272727,31294.07312974409,0.054237450366592305,39055.86498493613,11,3,8,0.2727272727272727
inh_BC_2,864691135135829529,inhibitory,BC,81,2,690.7241379310345,83709.58269400199,0.17445502675199903,65263.61976706508,23,11,12,0.4782608695652174
inh_BC_2,864691135135829529,inhibitory,BC,82,5,948.5454545454545,31355.60385141177,0.05576307604771156,85231.3056422276,12,5,7,0.4166666666666667
inh_BC_2,864691135135829529,inhibitory,BC,83,5,624.0,2119.897686232192,0.004648183164550901,70613.45255963781,0,0,0,
inh_BC_2,864691135135829529,inhibitory,BC,84,6,1005.2,13494.581220006357,0.023312765702029448,107656.39817793666,9,4,5,0.4444444444444444
inh_BC_2,864691135135829529,inhibitory,BC,85,6,635.3333333333334,1712.5936906097431,0.0037214667773393956,101765.40441323834,0,0,0,
inh_BC_2,864691135135829529,inhibitory,BC,86,3,755.4102564102565,115331.13102481938,0.22983477496411978,112368.46706221785,19,7,12,0.3684210526315789
inh_BC_2,864691135135829529,inhibitory,BC,87,3,817.1304347826087,31713.283085980107,0.060765368838995,70559.54309279822,6,5,1,0.8333333333333334
inh_BC_2,864691135135829529,inhibitory,BC,88,2,1567.3333333333333,2947.970516524986,0.00407852452388615,20124.48986830517,2,0,2,0.0
inh_BC_2,864691135135829529,inhibitory,BC,89,2,1101.111111111111,11016.105503836909,0.018183318312596647,24158.55736196113,4,2,2,0.5
inh_BC_2,864691135135829529,inhibitory,BC,90,3,909.3827160493827,120041.89531260837,0.218031942136627,81619.42278287184,31,19,12,0.6129032258064516
inh_BC_2,864691135135829529,inhibitory,BC,91,3,969.8,72640.18171764052,0.12776045782777737,57918.56598538792,24,16,8,0.6666666666666666
inh_BC_2,864691135135829529,inhibitory,BC,92,2,1266.8,13527.97151091649,0.020818013220663466,29634.536661802435,4,0,4,0.0
inh_BC_2,864691135135829529,inhibitory,BC,93,2,941.8888888888889,51577.267034148135,0.0920490088632274,48659.18442341826,24,9,15,0.375
inh_BC_2,864691135135829529,inhibitory,BC,94,3,1207.25,10538.082256525526,0.016612064340759704,41667.563545523444,12,7,5,0.5833333333333334
inh_BC_2,864691135135829529,inhibitory,BC,95,3,679.9285714285714,122763.44272470319,0.25786834970261235,97780.24377961227,23,15,8,0.6521739130434783
inh_BC_2,864691135135829529,inhibitory,BC,96,4,750.1090909090909,162456.8577473956,0.32489008798390695,128165.03354748401,41,29,12,0.7073170731707317
inh_BC_2,864691135135829529,inhibitory,BC,97,4,820.12,72265.43763443141,0.1382141677233179,83069.32349100191,19,9,10,0.47368421052631576
inh_BC_2,864691135135829529,inhibitory,BC,98,4,707.9574468085107,69055.14093743858,0.14215203005094704,120943.75510450757,12,9,3,0.75
inh_BC_2,864691135135829529,inhibitory,BC,99,4,495.0,8913.60541273602,0.021943779605102545,90872.98734215628,1,0,1,0.0
