threshold_low,threshold_high,source,n_regime_0,n_regime_1,n_regime_2,max_abs_coefficient,converged
0.027331345316717496,0.11666818489627413,primary_tertile,411,412,411,0.4120432563469009,True
0.1,0.5,biophysical,770,463,1,3.224626675999053,True
0.01680871015288992,0.09032173249524973,quantile,247,493,494,0.49772720555884903,True
0.02009215741261225,0.10932388979770143,quantile,309,493,432,0.584532626986159,True
0.023752888028563818,0.1262275030605732,quantile,370,494,370,0.6056215522128358,True
0.026808639708602314,0.11716964926696344,quantile,407,420,407,0.45465992198692023,True
0.029735082850106783,0.14681372496745165,quantile,432,493,309,0.3728995437213883,True
0.03666957334424829,0.16847212815953638,quantile,494,493,247,0.7890173413802775,True
