neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction
inh_BC,864691135293026230,inhibitory,BC,33,4,768.32,35963.45027047135,0.07106420610698681,267509.98967580264,3,3,0,1.0
inh_BC,864691135293026230,inhibitory,BC,34,4,499.1111111111111,10859.948915402594,0.026625010679470425,254958.23899826824,1,1,0,1.0
inh_BC,864691135293026230,inhibitory,BC,35,4,653.0731707317074,120314.62280281144,0.2578683966129024,127088.83745847721,22,15,7,0.6818181818181818
inh_BC,864691135293026230,inhibitory,BC,36,4,663.6875,92260.18528840547,0.19615217620685466,113061.61870127422,30,25,5,0.8333333333333334
inh_BC,864691135293026230,inhibitory,BC,37,5,602.5294117647059,49078.518857937255,0.10951231239552195,310030.97424000694,2,1,1,0.5
inh_BC,864691135293026230,inhibitory,BC,38,5,518.8571428571429,7724.901505127929,0.0185750366010638,289354.16556360223,0,0,0,
inh_BC,864691135293026230,inhibitory,BC,39,4,536.6530612244898,71984.83038990677,0.17019813918941518,167808.21248452243,19,14,5,0.7368421052631579
inh_BC,864691135293026230,inhibitory,BC,40,4,587.1,56205.39392800326,0.12705231514964674,159918.49425357068,17,10,7,0.5882352941176471
inh_BC,864691135293026230,inhibitory,BC,41,4,710.72,73337.66192861777,0.1506740351323098,111896.85118046975,24,18,6,0.75
inh_BC,864691135293026230,inhibitory,BC,42,4,464.54545454545456,13363.499288802928,0.03395992439865766,81909.76986056233,4,3,1,0.75
inh_BC,864691135293026230,inhibitory,BC,43,4,477.8181818181818,14431.814173418277,0.036161814982667344,157274.0954848643,1,0,1,0.0
inh_BC,864691135293026230,inhibitory,BC,44,4,435.2,11909.931739565312,0.03126982540696196,156013.15426793782,2,2,0,1.0
inh_BC,864691135293026230,inhibitory,BC,45,3,985.4,13483.032310983444,0.02352566582271673,40703.111662845586,6,4,2,0.6666666666666666
inh_BC,864691135293026230,inhibitory,BC,46,3,578.3529411764706,48021.36298324719,0.1093701066282831,57972.27699897746,17,11,6,0.6470588235294118
inh_BC,864691135293026230,inhibitory,BC,47,4,660.236559139785,137685.88715970775,0.2934947048399233,116287.57139819118,51,29,22,0.5686274509803921
inh_BC,864691135293026230,inhibitory,BC,48,4,689.3,117328.45746303728,0.2447709362774598,106108.85654985595,31,18,13,0.5806451612903226
inh_BC,864691135293026230,inhibitory,BC,49,2,687.2765957446809,139238.08634749948,0.29090614534901355,187769.32380923297,30,26,4,0.8666666666666667
inh_BC,864691135293026230,inhibitory,BC,50,2,550.96,35094.246714199144,0.08189106463304181,135697.40399258278,3,3,0,1.0
inh_BC,864691135293026230,inhibitory,BC,51,2,635.7058823529412,99776.10043447786,0.2167499663117127,150846.25512923877,23,18,5,0.782608695652174
inh_BC,864691135293026230,inhibitory,BC,52,2,546.0689655172414,41218.53667436148,0.09661163887006922,121567.47324918058,13,9,4,0.6923076923076923
inh_BC,864691135293026230,inhibitory,BC,53,2,1027.111111111111,25481.094762657583,0.043548178726825856,28588.27680860007,20,12,8,0.6
inh_BC,864691135293026230,inhibitory,BC,54,2,793.2,86746.95664948884,0.16870327826283474,59221.207752015696,32,15,17,0.46875
inh_BC,864691135293026230,inhibitory,BC,55,3,784.1,28498.038102845214,0.05574293905601216,55577.84324135147,19,12,7,0.631578947368421
inh_BC,864691135293026230,inhibitory,BC,56,3,768.5,33899.196026232006,0.06697736995029224,58278.422203044865,17,8,9,0.47058823529411764
inh_BC,864691135293026230,inhibitory,BC,57,2,647.2432432432432,109051.89405722782,0.2347794482384326,100613.6139402567,22,17,5,0.7727272727272727
inh_BC,864691135293026230,inhibitory,BC,58,2,720.2962962962963,76939.89827584477,0.15702060425484154,84557.61604956519,23,14,9,0.6086956521739131
inh_BC,864691135293026230,inhibitory,BC,59,4,775.8846153846154,76143.32654589624,0.1497248557741034,107898.5255657222,34,21,13,0.6176470588235294
inh_BC,864691135293026230,inhibitory,BC,60,4,502.85714285714283,18533.367086308444,0.0452681392782379,79093.54583592831,8,5,3,0.625
inh_BC,864691135293026230,inhibitory,BC,61,5,705.0,4424.122842982174,0.00912626859262134,73718.73951820037,1,0,1,0.0
inh_BC,864691135293026230,inhibitory,BC,62,5,579.6666666666666,50901.709138995306,0.11579873862122492,96957.53266620693,17,9,8,0.5294117647058824
inh_BC,864691135293026230,inhibitory,BC,63,6,632.8717948717949,56319.35905722533,0.12261975965987318,104090.48046830413,30,20,10,0.6666666666666666
inh_BC,864691135293026230,inhibitory,BC,64,6,524.6315789473684,25398.700451098954,0.060735821392711234,88630.15116524094,7,2,5,0.2857142857142857
inh_BC,864691135293026230,inhibitory,BC,65,3,530.4,5999.313226667387,0.014267911500825809,260388.0235963164,1,1,0,1.0
inh_BC,864691135293026230,inhibitory,BC,66,3,468.0,10835.720771723383,0.027434402490626196,262806.2273688444,1,1,0,1.0
inh_BC,864691135293026230,inhibitory,BC,67,4,909.4545454545455,31351.358313603952,0.056941183561655846,94281.50603517372,13,12,1,0.9230769230769231
inh_BC,864691135293026230,inhibitory,BC,68,4,643.5121951219512,57852.63768438287,0.12491235640386941,107532.14572056317,10,6,4,0.6
inh_BC,864691135293026230,inhibitory,BC,69,4,325.7142857142857,7832.4937686677,0.02377071701566558,267303.9270939839,2,1,1,0.5
inh_BC,864691135293026230,inhibitory,BC,70,4,246.0,7297.860887576787,0.02548523569097746,267036.6106534385,0,0,0,
inh_BC,864691135293026230,inhibitory,BC,71,5,510.60869565217394,67128.4032875843,0.16271322063246146,143521.38683576783,4,2,2,0.5
inh_BC,864691135293026230,inhibitory,BC,72,5,598.0,22310.55683038277,0.04997127667019184,121112.46360716707,5,5,0,1.0
inh_BC,864691135293026230,inhibitory,BC,73,5,596.0,19385.62312804652,0.04349278950090919,155663.00040269358,2,0,2,0.0
inh_BC,864691135293026230,inhibitory,BC,74,5,590.4347826086956,65025.02774114425,0.14657341499642118,178482.70270924244,13,9,4,0.6923076923076923
inh_BC,864691135293026230,inhibitory,BC,75,2,932.0,4489.608882736295,0.008054919041949085,19711.060110343067,1,1,0,1.0
inh_BC,864691135293026230,inhibitory,BC,76,2,1148.0,4477.653510178708,0.007238359805622458,19705.082424064276,4,1,3,0.25
inh_BC,864691135293026230,inhibitory,BC,77,3,811.3333333333334,11951.941706162685,0.022982614583656562,27931.83540479256,3,2,1,0.6666666666666666
inh_BC,864691135293026230,inhibitory,BC,78,3,838.0,12021.378115175734,0.022745363170996475,27966.553609299084,2,0,2,0.0
inh_BC,864691135293026230,inhibitory,BC,79,6,591.1875,46128.02806920161,0.10391132801741185,188419.82600131765,3,1,2,0.3333333333333333
inh_BC,864691135293026230,inhibitory,BC,80,6,406.0,12156.087863388117,0.0330439107924769,171433.8558984109,1,1,0,1.0
inh_BC,864691135293026230,inhibitory,BC,81,4,686.6962962962963,200305.19816825562,0.41866870082565505,134060.4053420017,43,19,24,0.4418604651162791
inh_BC,864691135293026230,inhibitory,BC,82,4,618.9026548672566,166656.2821177187,0.3669197961787504,117235.94731673326,37,19,18,0.5135135135135135
inh_BC,864691135293026230,inhibitory,BC,83,3,1273.3333333333333,3008.9240092811388,0.004618498351940097,25864.228191359336,0,0,0,
inh_BC,864691135293026230,inhibitory,BC,84,3,665.7471264367816,126191.45271066751,0.26787730253419206,87455.49254205253,39,22,17,0.5641025641025641
inh_BC,864691135293026230,inhibitory,BC,85,4,1218.4,13536.430154329628,0.02124074909619965,34136.90527316472,6,3,3,0.5
inh_BC,864691135293026230,inhibitory,BC,86,4,821.0322580645161,44137.98790070938,0.084370971189978,49437.68414635459,16,8,8,0.5
inh_BC,864691135293026230,inhibitory,BC,87,5,849.6883116883117,113874.82034037953,0.2139727705830522,97842.5305205193,45,26,19,0.5777777777777777
inh_BC,864691135293026230,inhibitory,BC,88,5,675.3714285714286,49180.168601252895,0.10365238479963292,65495.20465095598,17,14,3,0.8235294117647058
inh_BC,864691135293026230,inhibitory,BC,89,2,687.8225806451613,183474.37203780032,0.383175579325686,107174.48584994316,56,38,18,0.6785714285714286
inh_BC,864691135293026230,inhibitory,BC,90,2,1078.0,33275.02459329239,0.055509796098914654,32074.81212768919,12,8,4,0.6666666666666666
