neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction
exc_4P,864691135738528881,excitatory,4P,19,5,810.75,46006.05028589058,0.08849772336782061,79253.99911408871,14,2,12,0.14285714285714285
exc_4P,864691135738528881,excitatory,4P,20,5,707.4285714285714,8042.444647615022,0.016561795198580184,60272.19629495093,1,1,0,1.0
exc_4P,864691135738528881,excitatory,4P,21,3,607.4526315789474,140042.20233548904,0.3112170275328364,115055.0843729605,22,4,18,0.18181818181818182
exc_4P,864691135738528881,excitatory,4P,22,3,774.7636363636364,79748.79764689867,0.15692789778742286,84908.3820286653,29,8,21,0.27586206896551724
exc_4P,864691135738528881,excitatory,4P,23,4,895.4090909090909,64008.95701490698,0.11716303910673806,90766.72404535383,13,5,8,0.38461538461538464
exc_4P,864691135738528881,excitatory,4P,24,4,1145.7142857142858,7100.044854492526,0.01148903508301039,62312.267965146595,6,1,5,0.16666666666666666
exc_4P,864691135738528881,excitatory,4P,25,2,886.0909090909091,130139.15776481538,0.2394580704511397,80386.5728433649,31,9,22,0.2903225806451613
exc_4P,864691135738528881,excitatory,4P,26,2,808.875,115838.28308048406,0.2230858542913941,73236.13550119926,27,9,18,0.3333333333333333
exc_4P,864691135738528881,excitatory,4P,27,2,1601.5,4504.499494721591,0.006165150721429803,18870.352035341315,6,2,4,0.3333333333333333
exc_4P,864691135738528881,excitatory,4P,28,2,920.0,12184.780196694453,0.02200312737962473,22710.492386327747,7,0,7,0.0
exc_4P,864691135738528881,excitatory,4P,29,3,1402.7142857142858,19405.66208500503,0.02837948316444954,30825.43282520463,4,0,4,0.0
exc_4P,864691135738528881,excitatory,4P,30,3,1110.7692307692307,16594.215130015065,0.027271273755772762,29419.709347709646,12,2,10,0.16666666666666666
exc_4P,864691135738528881,excitatory,4P,31,4,1477.2,13559.431682993538,0.019323351999733982,47307.979709203915,5,0,5,0.0
exc_4P,864691135738528881,excitatory,4P,32,4,966.3333333333334,51710.3243633059,0.09111175434900572,66383.4260493601,14,5,9,0.35714285714285715
exc_4P,864691135738528881,excitatory,4P,33,5,1185.0454545454545,130564.45079267955,0.20773901554901641,119369.92094704046,42,15,27,0.35714285714285715
exc_4P,864691135738528881,excitatory,4P,34,5,1204.8,12327.982800354659,0.019453384362674603,60251.68695087801,5,0,5,0.0
exc_4P,864691135738528881,excitatory,4P,35,2,799.3734939759037,122133.02140048363,0.23660224255497922,82002.6643657612,46,8,38,0.17391304347826086
exc_4P,864691135738528881,excitatory,4P,36,2,1002.5454545454545,30469.206960518164,0.05270717529669177,36170.757145778465,4,1,3,0.25
exc_4P,864691135738528881,excitatory,4P,37,3,825.9411764705883,100422.56878513531,0.19138918572128913,79014.16687724263,17,5,12,0.29411764705882354
exc_4P,864691135738528881,excitatory,4P,38,3,698.8421052631579,53701.97662935747,0.11126571598461969,55653.87079935371,22,13,9,0.5909090909090909
exc_4P,864691135738528881,excitatory,4P,39,2,1176.0,6028.083252348081,0.009628002804484519,18664.33971544569,3,0,3,0.0
exc_4P,864691135738528881,excitatory,4P,40,2,1036.6896551724137,41287.305835388186,0.07023487102541379,36293.95100696574,11,4,7,0.36363636363636365
exc_4P,864691135738528881,excitatory,4P,41,3,1121.0,4493.238279472917,0.007350506588546293,23925.000481356194,2,0,2,0.0
exc_4P,864691135738528881,excitatory,4P,42,3,793.0704225352113,102323.66689723093,0.19901272482843257,72840.2147902352,37,8,29,0.21621621621621623
exc_4P,864691135738528881,excitatory,4P,43,3,791.8222222222222,65246.87235105065,0.127000807626029,82369.98070863998,16,6,10,0.375
exc_4P,864691135738528881,excitatory,4P,44,3,888.0,12267.182403844445,0.022547529687995758,55880.13573503687,2,0,2,0.0
exc_4P,864691135738528881,excitatory,4P,45,4,1087.5,22547.64892711942,0.03744960649452595,37445.44408465236,10,2,8,0.2
exc_4P,864691135738528881,excitatory,4P,46,4,768.5714285714286,7527.281559241362,0.01487156490038102,29935.26040071333,3,0,3,0.0
exc_4P,864691135738528881,excitatory,4P,47,5,798.1408450704225,104584.99704652341,0.20276371868452261,101011.76707147378,38,8,30,0.21052631578947367
exc_4P,864691135738528881,excitatory,4P,48,5,817.8378378378378,52959.54401326667,0.10143113020614274,75199.04055484541,22,13,9,0.5909090909090909
exc_4P,864691135738528881,excitatory,4P,49,2,810.0952380952381,91027.4118296563,0.1751720378678796,66120.66123516491,32,3,29,0.09375
exc_4P,864691135738528881,excitatory,4P,50,2,823.4426229508197,88240.25218083494,0.16842660569264883,64727.081410754225,24,3,21,0.125
exc_4P,864691135738528881,excitatory,4P,51,6,812.2857142857143,8927.47606951033,0.017156745710994015,99925.58433379502,4,1,3,0.25
exc_4P,864691135738528881,excitatory,4P,52,6,806.0,33078.60694118644,0.06381757802438848,112001.14976963308,7,1,6,0.14285714285714285
exc_4P,864691135738528881,excitatory,4P,53,7,859.2,6020.655270042301,0.011250122575478746,107399.65000357134,2,0,2,0.0
exc_4P,864691135738528881,excitatory,4P,54,7,559.0,2940.2084359113787,0.006811344443665756,105859.42658650587,0,0,0,
exc_4P,864691135738528881,excitatory,4P,55,8,923.5,4520.245791554938,0.00814712215463238,112670.10053436997,0,0,0,
exc_4P,864691135738528881,excitatory,4P,56,8,548.0,3422.5970481161517,0.008008037894192174,112121.27616265057,0,0,0,
exc_4P,864691135738528881,excitatory,4P,57,9,838.4,6017.82212942939,0.011383461408372847,117939.13449486211,2,0,2,0.0
exc_4P,864691135738528881,excitatory,4P,58,9,513.0,3117.8990699472906,0.007539872418289511,116489.17296512106,1,0,1,0.0
exc_4P,864691135738528881,excitatory,4P,59,10,942.0,6016.193623510462,0.010736357914105252,123956.14237133204,1,0,1,0.0
exc_4P,864691135738528881,excitatory,4P,60,10,539.5,2944.240327811868,0.006942856033721881,122420.16572348274,1,0,1,0.0
exc_4P,864691135738528881,excitatory,4P,61,11,948.4,5960.02525604639,0.010600173038689547,129944.25181111047,2,0,2,0.0
exc_4P,864691135738528881,excitatory,4P,62,11,619.0,2714.789655067393,0.005976562815844332,128321.63401062098,0,0,0,
exc_4P,864691135738528881,excitatory,4P,63,12,902.0,8271.959233990598,0.015085709626315155,137060.24405612895,9,1,8,0.1111111111111111
exc_4P,864691135738528881,excitatory,4P,64,12,688.6666666666666,2191.1671790590026,0.004573320207980033,134019.84802866317,1,0,1,0.0
exc_4P,864691135738528881,excitatory,4P,65,5,681.0526315789474,55599.14878773244,0.1166912876963159,120038.16262487926,11,4,7,0.36363636363636365
exc_4P,864691135738528881,excitatory,4P,66,5,820.0,3223.2580680268165,0.00616522285310227,93850.21726502645,0,0,0,
exc_4P,864691135738528881,excitatory,4P,67,4,947.3333333333334,2771.437216784798,0.004931900004694438,63399.4455453515,0,0,0,
exc_4P,864691135738528881,excitatory,4P,68,4,757.741935483871,43268.25358384066,0.08609329551021178,83647.85372887942,16,4,12,0.25
exc_4P,864691135738528881,excitatory,4P,69,5,728.5806451612904,44351.78234609102,0.08999800649783542,86961.0553267894,14,6,8,0.42857142857142855
exc_4P,864691135738528881,excitatory,4P,70,5,875.3333333333334,6423.476786637323,0.011891702968384198,67996.90254706255,1,0,1,0.0
exc_4P,864691135738528881,excitatory,4P,71,2,764.9459459459459,109298.57122597437,0.21645107073225964,81691.11161074319,21,3,18,0.14285714285714285
exc_4P,864691135738528881,excitatory,4P,72,2,832.3428571428572,101692.61750131004,0.19306294417957595,77888.13474841102,29,8,21,0.27586206896551724
exc_4P,864691135738528881,excitatory,4P,73,4,777.8333333333334,87079.29741501226,0.1710142375439488,81256.46562022332,22,4,18,0.18181818181818182
exc_4P,864691135738528881,excitatory,4P,74,4,919.1428571428571,18534.157058426248,0.033484356568151755,46983.895441930305,5,1,4,0.2
exc_4P,864691135738528881,excitatory,4P,75,4,839.4285714285714,7596.6855195957,0.01436127181251353,41515.15967251503,1,0,1,0.0
exc_4P,864691135738528881,excitatory,4P,76,2,752.3170731707318,120919.36957227027,0.24146603047971982,87186.36751552456,41,9,32,0.21951219512195122
exc_4P,864691135738528881,excitatory,4P,77,2,939.7647058823529,23019.861803725216,0.04112953260237947,38236.61363125204,4,0,4,0.0
exc_4P,864691135738528881,excitatory,4P,78,3,784.6896551724138,84916.19265593251,0.16603596760948017,93863.4569540038,18,4,14,0.2222222222222222
exc_4P,864691135738528881,excitatory,4P,79,3,823.2941176470588,22937.360567993812,0.04378512186048017,62874.040910034455,11,2,9,0.18181818181818182
exc_4P,864691135738528881,excitatory,4P,80,6,768.5714285714286,9037.169253757944,0.01785463291299208,75727.22556726019,2,1,1,0.5
exc_4P,864691135738528881,excitatory,4P,81,6,563.2,3900.4828539028395,0.009002179687991687,73158.88236733264,1,0,1,0.0
exc_4P,864691135738528881,excitatory,4P,82,7,823.0,13533.406461071783,0.025838531968579374,87012.51342467505,6,0,6,0.0
exc_4P,864691135738528881,excitatory,4P,83,7,577.3333333333334,1562.6467482475039,0.0035621165356828927,81027.13356826291,0,0,0,
