neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction,regime,regime_name,order_regime,kmeans_regime,is_bpc
exc_4P,864691135738528881,excitatory,4P,43,3,791.8222222222222,65246.87235105065,0.127000807626029,82369.98070863998,16,6,10,0.375,2,compartmentalized,0,2,False
exc_4P,864691135738528881,excitatory,4P,44,3,888.0,12267.182403844445,0.0225475296879957,55880.13573503687,2,0,2,0.0,0,summation-like,0,0,False
exc_4P,864691135738528881,excitatory,4P,45,4,1087.5,22547.64892711942,0.0374496064945259,37445.44408465236,10,2,8,0.2,1,nonlinear-prone,1,0,False
exc_4P,864691135738528881,excitatory,4P,46,4,768.5714285714286,7527.281559241362,0.014871564900381,29935.26040071333,3,0,3,0.0,0,summation-like,1,0,False
exc_4P,864691135738528881,excitatory,4P,47,5,798.1408450704225,104584.9970465234,0.2027637186845226,101011.76707147378,38,8,30,0.2105263157894736,2,compartmentalized,1,2,False
exc_4P,864691135738528881,excitatory,4P,48,5,817.8378378378378,52959.54401326667,0.1014311302061427,75199.04055484541,22,13,9,0.5909090909090909,1,nonlinear-prone,1,0,False
exc_4P,864691135738528881,excitatory,4P,49,2,810.0952380952381,91027.4118296563,0.1751720378678796,66120.66123516491,32,3,29,0.09375,2,compartmentalized,0,2,False
exc_4P,864691135738528881,excitatory,4P,50,2,823.4426229508197,88240.25218083494,0.1684266056926488,64727.081410754225,24,3,21,0.125,2,compartmentalized,0,2,False
exc_4P,864691135738528881,excitatory,4P,51,6,812.2857142857143,8927.47606951033,0.017156745710994,99925.58433379502,4,1,3,0.25,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,52,6,806.0,33078.60694118644,0.0638175780243884,112001.14976963308,7,1,6,0.1428571428571428,1,nonlinear-prone,2,0,False
exc_4P,864691135738528881,excitatory,4P,53,7,859.2,6020.655270042301,0.0112501225754787,107399.65000357134,2,0,2,0.0,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,54,7,559.0,2940.2084359113787,0.0068113444436657,105859.42658650588,0,0,0,,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,55,8,923.5,4520.245791554938,0.0081471221546323,112670.10053436997,0,0,0,,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,56,8,548.0,3422.5970481161517,0.0080080378941921,112121.27616265057,0,0,0,,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,57,9,838.4,6017.82212942939,0.0113834614083728,117939.13449486213,2,0,2,0.0,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,58,9,513.0,3117.8990699472906,0.0075398724182895,116489.17296512106,1,0,1,0.0,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,59,10,942.0,6016.193623510462,0.0107363579141052,123956.14237133204,1,0,1,0.0,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,60,10,539.5,2944.240327811868,0.0069428560337218,122420.16572348274,1,0,1,0.0,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,61,11,948.4,5960.02525604639,0.0106001730386895,129944.25181111047,2,0,2,0.0,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,62,11,619.0,2714.789655067393,0.0059765628158443,128321.63401062098,0,0,0,,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,63,12,902.0,8271.959233990598,0.0150857096263151,137060.24405612895,9,1,8,0.1111111111111111,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,64,12,688.6666666666666,2191.1671790590026,0.00457332020798,134019.84802866317,1,0,1,0.0,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,65,5,681.0526315789474,55599.14878773244,0.1166912876963159,120038.16262487926,11,4,7,0.3636363636363636,2,compartmentalized,1,2,False
exc_4P,864691135738528881,excitatory,4P,66,5,820.0,3223.2580680268165,0.0061652228531022,93850.21726502644,0,0,0,,0,summation-like,1,0,False
exc_4P,864691135738528881,excitatory,4P,67,4,947.3333333333334,2771.437216784798,0.0049319000046944,63399.4455453515,0,0,0,,0,summation-like,1,0,False
exc_4P,864691135738528881,excitatory,4P,68,4,757.741935483871,43268.25358384066,0.0860932955102117,83647.85372887942,16,4,12,0.25,1,nonlinear-prone,1,0,False
exc_4P,864691135738528881,excitatory,4P,69,5,728.5806451612904,44351.78234609102,0.0899980064978354,86961.0553267894,14,6,8,0.4285714285714285,1,nonlinear-prone,1,0,False
exc_4P,864691135738528881,excitatory,4P,70,5,875.3333333333334,6423.476786637323,0.0118917029683841,67996.90254706255,1,0,1,0.0,0,summation-like,1,0,False
exc_4P,864691135738528881,excitatory,4P,71,2,764.9459459459459,109298.57122597436,0.2164510707322596,81691.11161074319,21,3,18,0.1428571428571428,2,compartmentalized,0,2,False
exc_4P,864691135738528881,excitatory,4P,72,2,832.3428571428572,101692.61750131004,0.1930629441795759,77888.13474841102,29,8,21,0.2758620689655172,2,compartmentalized,0,2,False
exc_4P,864691135738528881,excitatory,4P,73,4,777.8333333333334,87079.29741501226,0.1710142375439488,81256.46562022332,22,4,18,0.1818181818181818,2,compartmentalized,1,2,False
exc_4P,864691135738528881,excitatory,4P,74,4,919.1428571428572,18534.157058426248,0.0334843565681517,46983.895441930305,5,1,4,0.2,1,nonlinear-prone,1,0,False
exc_4P,864691135738528881,excitatory,4P,75,4,839.4285714285714,7596.6855195957,0.0143612718125135,41515.15967251503,1,0,1,0.0,0,summation-like,1,0,False
exc_4P,864691135738528881,excitatory,4P,76,2,752.3170731707318,120919.36957227028,0.2414660304797198,87186.36751552456,41,9,32,0.2195121951219512,2,compartmentalized,0,2,False
exc_4P,864691135738528881,excitatory,4P,77,2,939.7647058823528,23019.861803725216,0.0411295326023794,38236.61363125204,4,0,4,0.0,1,nonlinear-prone,0,0,False
exc_4P,864691135738528881,excitatory,4P,78,3,784.6896551724138,84916.19265593251,0.1660359676094801,93863.4569540038,18,4,14,0.2222222222222222,2,compartmentalized,0,2,False
exc_4P,864691135738528881,excitatory,4P,79,3,823.2941176470588,22937.360567993812,0.0437851218604801,62874.040910034455,11,2,9,0.1818181818181818,1,nonlinear-prone,0,0,False
exc_4P,864691135738528881,excitatory,4P,80,6,768.5714285714286,9037.169253757944,0.017854632912992,75727.22556726019,2,1,1,0.5,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,81,6,563.2,3900.482853902839,0.0090021796879916,73158.88236733264,1,0,1,0.0,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,82,7,823.0,13533.406461071783,0.0258385319685793,87012.51342467505,6,0,6,0.0,0,summation-like,2,0,False
exc_4P,864691135738528881,excitatory,4P,83,7,577.3333333333334,1562.646748247504,0.0035621165356828,81027.13356826291,0,0,0,,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,0,0,5585.333333333333,11985.517715942577,0.0087840111232159,5992.758857971288,24,1,23,0.0416666666666666,0,summation-like,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,1,1,1188.4646464646464,306785.8545011766,0.4874194157119292,153392.9272505883,15,4,11,0.2666666666666666,2,compartmentalized,0,2,False
exc_5PET,864691135884866160,excitatory,5PET,2,1,3423.3333333333335,30466.7093511002,0.0285207920674001,15233.3546755501,18,1,17,0.0555555555555555,1,nonlinear-prone,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,3,1,3248.4,30070.058386890072,0.0288974917102418,15035.029193445036,32,0,32,0.0,1,nonlinear-prone,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,4,1,7186.0,15953.636725921217,0.0103080548215328,7976.818362960608,21,0,21,0.0,0,summation-like,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,5,1,2307.5833333333335,48613.18244717934,0.0554288647146689,24306.59122358967,43,1,42,0.0232558139534883,1,nonlinear-prone,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,6,1,3378.3636363636365,26321.077073770564,0.0248033925876359,13160.538536885282,36,0,36,0.0,0,summation-like,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,7,1,6799.333333333333,17299.131101540974,0.0114908392980683,8649.565550770487,28,0,28,0.0,0,summation-like,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,8,1,9629.0,17099.10126293192,0.0095442832206222,8549.55063146596,14,0,14,0.0,0,summation-like,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,9,1,3684.6666666666665,7470.962942534781,0.0067412138878941,15720.999187209967,2,0,2,0.0,0,summation-like,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,10,1,2149.285714285714,18683.99278051585,0.0220741120194442,21327.514106200502,12,2,10,0.1666666666666666,0,summation-like,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,11,2,3779.3333333333335,7363.0006308177635,0.0065600608234319,23137.98097388624,5,0,5,0.0,0,summation-like,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,12,2,1122.2650602409635,120940.01763464676,0.1977347202910964,79926.48947580074,33,12,21,0.3636363636363636,2,compartmentalized,0,2,False
exc_5PET,864691135884866160,excitatory,5PET,13,18,1070.7272727272727,30061.659879678984,0.0503192491187397,251468.0000696708,11,4,7,0.3636363636363636,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,14,18,751.7714285714286,49974.61590846911,0.0998314052140272,261424.47808406583,14,9,5,0.6428571428571429,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,15,18,859.7777777777778,23130.21244637683,0.0432063063944399,248002.27635301973,10,5,5,0.5,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,16,3,3414.0,4520.158136883112,0.0042372344811008,29079.56035773668,0,0,0,,0,summation-like,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,17,3,1090.7045454545455,128581.6251998658,0.2132484958447312,91110.29388922802,46,21,25,0.4565217391304347,2,compartmentalized,0,2,False
exc_5PET,864691135884866160,excitatory,5PET,18,4,3582.0,1510.042052394568,0.001381932652464,32094.660452375516,1,0,1,0.0,0,summation-like,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,19,4,1575.911111111111,64500.81804057006,0.0889938491546503,63590.04844646326,32,11,21,0.34375,1,nonlinear-prone,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,20,5,3430.5,4514.457536816916,0.0042217011609501,35106.91024698126,4,0,4,0.0,0,summation-like,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,21,5,1069.1052631578948,110907.6428950412,0.1857855228294344,88303.50292609341,32,12,20,0.375,2,compartmentalized,1,2,False
exc_5PET,864691135884866160,excitatory,5PET,22,6,3344.0,7523.81001944055,0.0071263198984347,41126.04402510999,8,0,8,0.0,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,23,6,1048.5925925925926,118740.26064380031,0.2008423214362661,96734.26933728988,48,19,29,0.3958333333333333,2,compartmentalized,2,2,False
exc_5PET,864691135884866160,excitatory,5PET,24,7,3118.4,5940.604708458858,0.0058267364056011,47858.2513890597,6,1,5,0.1666666666666666,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,25,7,1160.0,95053.76400182792,0.1528624978048098,92414.83103574422,31,17,14,0.5483870967741935,2,compartmentalized,2,2,False
exc_5PET,864691135884866160,excitatory,5PET,26,8,2700.0,9005.837849565629,0.00949298661426,55331.47266807193,6,1,5,0.1666666666666666,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,27,8,1573.142857142857,18505.502078402787,0.0255550902223801,60081.304782490515,7,0,7,0.0,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,28,19,1367.428571428571,8951.143154295829,0.0132582683563932,270974.4015866582,2,1,1,0.5,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,29,19,734.0,2683.905469895112,0.0054260002925161,267840.7827444578,0,0,0,,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,30,24,1612.3076923076924,17973.544697433324,0.0245171734975487,449425.3401689625,0,0,0,,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,31,24,930.8,27486.13369102318,0.0493453341938879,454181.6346657574,0,0,0,,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,32,5,920.0,65999.3486475226,0.1191808183505567,128840.1317905096,14,10,4,0.7142857142857143,2,compartmentalized,1,2,False
exc_5PET,864691135884866160,excitatory,5PET,33,5,881.0,7962.80612854243,0.0146939587114308,99821.86053101953,2,0,2,0.0,0,summation-like,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,34,9,2690.5454545454545,14953.618810878042,0.0157901685655764,67311.20099829377,8,2,6,0.25,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,35,9,1270.9714285714283,102801.51529645284,0.1579400421986242,111235.14924108118,35,19,16,0.5428571428571428,2,compartmentalized,2,2,False
exc_5PET,864691135884866160,excitatory,5PET,36,20,1125.3333333333333,11220.073613194583,0.0183195896735848,281060.0099704034,5,2,3,0.4,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,37,20,804.0,2819.71471313565,0.0054467541558121,276859.8305203739,0,0,0,,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,38,25,1326.6666666666667,7511.2785339071315,0.0112951911647654,462167.7517846327,0,0,0,,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,39,25,1107.909090909091,63605.85917116762,0.1046660145962057,490215.0421032629,1,1,0,1.0,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,40,10,2708.5714285714284,8936.660973688136,0.0094051508032251,79256.34089057686,7,3,4,0.4285714285714285,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,41,10,1676.5806451612902,43756.93918453965,0.058532266130116,96666.47999600264,17,7,10,0.4117647058823529,1,nonlinear-prone,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,42,26,672.1967213114754,89347.65669267715,0.1887537546397618,510597.2193979248,4,2,2,0.5,2,compartmentalized,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,43,26,963.7142857142856,7570.28251771349,0.0133566813859473,469708.532310443,0,0,0,,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,44,11,2599.0,4523.071949478637,0.004859493256867,85986.20735216026,1,0,1,0.0,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,45,11,1119.2771084337348,121168.81758610564,0.1983730571973813,144309.08017047375,60,28,32,0.4666666666666667,2,compartmentalized,2,2,False
exc_5PET,864691135884866160,excitatory,5PET,46,3,1400.5454545454545,31504.25332084854,0.0461085233658485,88425.17726301971,13,4,9,0.3076923076923077,1,nonlinear-prone,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,47,3,1401.354838709677,42823.61321535513,0.0626570402998857,94084.857210273,8,0,8,0.0,1,nonlinear-prone,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,48,12,2464.4,6007.104040225,0.0066278120010348,91251.29534701208,1,0,1,0.0,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,49,12,1057.3333333333333,91486.11197712371,0.1541025540046695,133990.79931546142,34,10,24,0.2941176470588235,2,compartmentalized,2,2,False
exc_5PET,864691135884866160,excitatory,5PET,50,13,960.5901639344262,88286.91527399175,0.156022740759345,178337.97435799244,26,22,4,0.8461538461538461,2,compartmentalized,2,2,False
exc_5PET,864691135884866160,excitatory,5PET,51,13,943.8666666666668,19191.7905891274,0.0342153352032557,143790.41201556026,4,2,2,0.5,1,nonlinear-prone,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,52,13,2595.076923076923,17668.3691638711,0.0189968666583784,103089.03194906013,6,1,5,0.1666666666666666,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,53,13,1102.741573033708,130305.48099261914,0.2149247534445826,159407.58786343414,40,20,20,0.5,2,compartmentalized,2,2,False
exc_5PET,864691135884866160,excitatory,5PET,54,4,996.0,51697.90062147421,0.0897230163595836,157974.94616466382,5,2,3,0.4,1,nonlinear-prone,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,55,4,765.1428571428571,8119.656891504154,0.0160778155153568,136185.8242996788,0,0,0,,0,summation-like,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,56,14,2606.1,28266.444099063585,0.0303274759636479,126056.43858052748,14,7,7,0.5,1,nonlinear-prone,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,57,14,1024.8181818181818,127832.860464764,0.2187155814099402,175839.64676337768,40,23,17,0.575,2,compartmentalized,2,2,False
exc_5PET,864691135884866160,excitatory,5PET,58,4,1107.071428571429,40242.20259102727,0.0662452203719892,124298.40521895762,13,5,8,0.3846153846153846,1,nonlinear-prone,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,59,4,972.0714285714286,38943.43179654008,0.0684141220667167,123649.019821714,12,8,4,0.6666666666666666,1,nonlinear-prone,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,60,2,996.6315789473684,140752.87104702357,0.2442027597562392,118989.61797069112,31,15,16,0.4838709677419355,2,compartmentalized,0,2,False
exc_5PET,864691135884866160,excitatory,5PET,61,2,1391.6666666666667,24059.86815541611,0.0353253324682018,60643.11652488739,2,1,1,0.5,1,nonlinear-prone,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,62,15,2644.6666666666665,43415.410366052136,0.0462401321956308,161897.36581308531,44,20,24,0.4545454545454545,1,nonlinear-prone,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,63,15,1196.7058823529412,98834.90590197596,0.1564866406791134,189607.11358104725,34,20,14,0.5882352941176471,2,compartmentalized,2,2,False
exc_5PET,864691135884866160,excitatory,5PET,64,19,1354.2,13478.190021723032,0.0200609177629641,218563.8151838503,3,2,1,0.6666666666666666,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,65,19,940.2162162162164,52362.18967774021,0.0935329340989355,238005.81501185888,16,6,10,0.375,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,66,20,1007.8823529411764,23950.895610794556,0.0413216319044827,237278.3580001091,6,2,4,0.3333333333333333,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,67,20,803.4285714285714,7940.530529586305,0.0153439265610538,229273.17545950497,1,1,0,1.0,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,68,20,840.2857142857143,7077.637532271346,0.0133732035391975,228841.72896084748,1,1,0,1.0,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,69,25,610.0,2951.462086451325,0.0065453506641623,451252.13683095854,0,0,0,,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,70,25,888.0,28853.549156141275,0.0530338780972437,464203.1803658035,0,0,0,,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,71,26,672.48,34853.12668756716,0.0736143846179431,470154.43121796777,0,0,0,,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,72,26,884.8333333333334,32992.536494304244,0.0607499039527643,469224.13612133625,1,1,0,1.0,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,73,27,1110.25,10525.44000767327,0.0173017684943895,478756.3935731363,0,0,0,,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,74,27,704.4347826086956,30918.158606487406,0.063804873530784,488952.75287254347,0,0,0,,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,75,21,595.1764705882352,23074.357809552537,0.0518044865193252,260790.98471028265,2,2,0,1.0,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,76,21,388.8888888888889,10285.842408001075,0.0285685189332608,254396.7270095069,1,0,1,0.0,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,77,16,1992.0,1437.260240874978,0.0017638082600762,184323.70111654885,1,1,0,1.0,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,78,16,1110.375,69366.37524119532,0.1140183601952206,218288.25861670903,19,8,11,0.4210526315789473,1,nonlinear-prone,2,2,False
exc_5PET,864691135884866160,excitatory,5PET,79,17,2486.0,10464.2424315835,0.0114952351001791,190274.45245277812,5,1,4,0.2,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,80,17,1217.111111111111,51394.838892844935,0.0806891281279241,210739.7506834088,10,7,3,0.7,1,nonlinear-prone,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,81,28,927.157894736842,27017.73247269976,0.0485995976763735,497527.9798133229,1,0,1,0.0,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,82,28,734.6666666666666,10203.342450380867,0.0206185406146263,489120.7848021635,1,1,0,1.0,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,83,18,2560.4,20785.089589901065,0.0224987618588724,205899.11846352037,17,9,8,0.5294117647058824,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,84,18,1798.7692307692307,16318.146504418924,0.0210738425153457,203665.6469207793,4,2,2,0.5,0,summation-like,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,85,3,1561.2,5946.609869691641,0.0082432942656643,46654.87996581997,2,0,2,0.0,0,summation-like,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,86,3,1180.1538461538462,36012.33129354158,0.0574172715433199,61687.740677744936,16,3,13,0.1875,1,nonlinear-prone,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,87,4,1119.467889908257,161447.23124606156,0.2642928464014374,130351.80052369655,31,19,12,0.6129032258064516,2,compartmentalized,1,2,False
exc_5PET,864691135884866160,excitatory,5PET,88,4,1007.6986301369864,105630.16038752106,0.1822565866732509,102443.26509442632,20,9,11,0.45,2,compartmentalized,1,2,False
exc_5PET,864691135884866160,excitatory,5PET,89,19,2656.787878787879,47536.51341790516,0.0505137385229001,240059.91996742348,38,26,12,0.6842105263157895,1,nonlinear-prone,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,90,19,1675.1764705882354,22742.650985447628,0.0304348686531877,227662.98875119473,12,7,5,0.5833333333333334,1,nonlinear-prone,2,0,False
exc_5PET,864691135884866160,excitatory,5PET,91,29,724.6086956521739,32888.52898912738,0.0669195952844428,527481.1105442365,0,0,0,,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,92,29,747.5555555555555,10726.704147937317,0.0214884550989596,516400.1981236415,0,0,0,,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,93,10,803.5217391304348,67729.0962081915,0.1308690929009702,196500.45499340337,11,5,6,0.4545454545454545,2,compartmentalized,2,2,False
exc_5PET,864691135884866160,excitatory,5PET,94,10,822.8888888888889,64057.421564349985,0.1223093003038906,194664.6176714826,12,9,3,0.75,2,compartmentalized,2,2,False
exc_5PET,864691135884866160,excitatory,5PET,95,4,1141.0,40663.28391818562,0.0659356442474408,84527.59547535735,10,4,6,0.4,1,nonlinear-prone,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,96,4,1055.7142857142858,7937.37680374804,0.0133802560955476,68164.64191813856,0,0,0,,0,summation-like,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,97,4,907.4,13498.716368240834,0.0245444730193476,122246.02200207098,4,3,1,0.75,0,summation-like,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,98,4,621.5,9092.1998153265,0.0199760231356121,120042.7637256138,2,2,0,1.0,0,summation-like,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,99,26,1385.111111111111,11973.53842257744,0.0176214171764014,478633.1788699458,0,0,0,,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,100,26,2927.3333333333335,1726.2544407939808,0.0017475489406805,473509.53687905415,0,0,0,,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,101,5,648.8,13324.678454629657,0.0286524619441161,135657.71941350622,0,0,0,,1,nonlinear-prone,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,102,5,717.6,12030.143281524231,0.0245974571256564,135010.4518269535,3,3,0,1.0,0,summation-like,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,103,20,2617.8333333333335,16335.729041593948,0.017487517089294,271996.04119717306,7,2,5,0.2857142857142857,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,104,20,1093.2173913043478,65181.993750863774,0.1079779310243684,296419.173551808,20,14,6,0.7,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,105,27,973.7647058823528,24035.65345084745,0.0421880591544854,496637.77480665833,0,0,0,,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,106,27,801.5,9514.761718076245,0.0184080074135517,489377.3289402727,0,0,0,,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,107,5,914.608695652174,67037.87906955736,0.1214124519922192,138378.17696922884,9,2,7,0.2222222222222222,2,compartmentalized,1,2,False
exc_5PET,864691135884866160,excitatory,5PET,108,5,852.0,8394.405840195077,0.015751821872037,109056.4403545477,1,1,0,1.0,0,summation-like,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,109,3,1826.0,3019.8639432603386,0.0038707722375389,37051.85706603489,1,0,1,0.0,0,summation-like,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,110,3,1477.5,9249.051647162218,0.0131793529009224,40166.45091798583,4,1,3,0.25,0,summation-like,0,0,False
exc_5PET,864691135884866160,excitatory,5PET,111,4,1517.2,6022.910493100246,0.0084692630010821,41573.24428421519,0,0,0,,0,summation-like,1,0,False
exc_5PET,864691135884866160,excitatory,5PET,112,4,1057.2558139534883,126406.1233786378,0.2129309045039664,101764.85072698396,37,15,22,0.4054054054054054,2,compartmentalized,1,2,False
exc_5PET,864691135884866160,excitatory,5PET,113,3,1197.353535353535,144478.13054264805,0.2286922990248779,116576.79002681414,32,16,16,0.5,2,compartmentalized,0,2,False
exc_5PET,864691135884866160,excitatory,5PET,114,3,1134.8947368421052,111002.10668077416,0.1804737562907985,99838.7780958772,31,27,4,0.8709677419354839,2,compartmentalized,0,2,False
exc_5PET,864691135884866160,excitatory,5PET,115,21,2726.2727272727275,97334.672871569,0.1021041869586234,328831.2421537546,38,18,20,0.4736842105263157,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,116,21,1153.0,9360.201340555084,0.0150984082550526,284844.0063882476,1,0,1,0.0,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,117,5,1129.7608695652175,136172.41201387913,0.2218995866876265,112670.90553770488,29,14,15,0.4827586206896552,2,compartmentalized,1,2,False
exc_5PET,864691135884866160,excitatory,5PET,118,5,1017.65,116891.22698077596,0.2006981301213347,103030.3130211533,36,17,19,0.4722222222222222,2,compartmentalized,1,2,False
exc_5PET,864691135884866160,excitatory,5PET,119,28,1059.6190476190477,29835.465294674967,0.0502017162088183,523573.3341794195,1,1,0,1.0,1,nonlinear-prone,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,120,28,814.8571428571429,8058.199006514271,0.015461722608555,512684.7010353391,0,0,0,,0,summation-like,2,1,False
exc_5PET,864691135884866160,excitatory,5PET,121,3,929.2903225806452,91181.38138093338,0.1638291158585414,95959.81861898652,19,8,11,0.4210526315789473,2,compartmentalized,0,2,False
exc_5PET,864691135884866160,excitatory,5PET,122,3,1071.457627118644,85240.58106889036,0.142632839646262,92989.418462965,14,11,3,0.7857142857142857,2,compartmentalized,0,2,False
